Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2050
United States,USA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
United States,USA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,,,,,,,,,,,0.447224603708224,0.431371405667411,0.439051697623581,0.568025889502992,2.2869987226245896,1.96083655894759,1.8826378449668202,1.94495619010039,1.7732482485814398,3.5324585072725294,4.01775099764002,2.71546506011797,1.3486338433157399,1.8363945607764,1.71031268037323,1.47092376139023,0.5853270663560379,0.9004740272813191,0.652355081419847,0.719443369941549,0.835636423379818,0.593547958172917,0.621877623202978,0.5894178363538389,0.473865810624333,0.417573547294806,0.565289959277584,0.4102366012241429,0.222560009374101,0.328864327880526,0.624416496849919,0.5085453283546261,0.32536608483405893,0.476881007185843,0.6652611898732429,0.7285682230637599,0.6084625638451501,0.5730470552096739,0.9620706863073091,0.343418423602281,0.34818457288513804,0.46881968634965204,0.329954764850732,0.35807031703077397,0.308207133049047,0.0726485767716836,0.134722085034786,0.19958692803001601,0.3704292903226071,,,
United States,USA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00290468597580893,0.000842616586044776,0.0085499906103837,0.00960177068748004,0.00923634901422507,0.00972541797478983,0.0131434111034143,0.00673120893588628,0.00469764178975815,0.00182256041675105,0.00147850857964063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
United States,USA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,48.86024177417521,48.47613702865829,48.1979395040485,47.9325163555688,47.589791854097,47.554525841361894,47.5279944447841,47.5812756033436,47.543280023059395,47.4289657341008,47.308864761938,47.1996820599719,47.0795810878091,46.9658127123604,46.9658127123604,46.9658127123604,46.9847013198005,46.7479932219379,46.7479932219379,46.7479932219379,46.7479932219379,47.1013084455004,47.1013084455004,47.1013084455004,47.1013084455004,47.1013084455004,46.61533623904899,46.61533623904899,46.61533623904899,46.61533623904899,46.61533623904899,46.4494877147624,46.1786054311843,45.981093923327506,45.8719112213614,45.453413924725105,45.2982653052312,45.265838042747205,45.1893009686689,45.230584855576105,45.290070203625405,45.0848730397122,45.1788489748874,44.91645855890471,44.945164332367,44.664744125685395,45.062344328481394,45.183515543180505,44.817083669493705,44.6493314508353,44.2386282142943,44.67997533730821,44.366792767796795,44.5880368453619,44.369067999501496,44.369067999501496,,,,,
United States,USA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3369117103816899,1.21399691075917,1.15118252152304,1.1504563654645101,1.12932550544931,0.9704309470583309,1.11525741955411,1.25866007956923,1.14225527722491,1.00067777411318,1.06682214149659,1.06578313550216,0.968572535825703,1.04248133891985,1.21648753662505,1.1588289488032402,1.3335136788321,1.1855710177413301,1.03766398858538,0.9352222551825079,0.941850621188078,0.8645830835944229,,,
United States,USA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,18.3676366217175,,,,,,,,,,16.5046132008517,,,,,,,,,,16.8026969481902,,,,,16.9836763662172,,,,,14.8580553584102,,14.8580553584102,,,,,,,
United States,USA,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,,,,,
United States,USA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,,5.4,,,,,5.4,5.2,,,,,
United States,USA,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.999779156588499,15.6812555160569,16.0139374979897,16.4827621458239,16.9681185789701,17.4517252487095,18.1210730107855,18.5983178821611,19.0893891562783,19.857945662309998,21.111252272594303,20.9802034758573,21.7486419846019,22.510582127233896,21.502930377734298,20.4022240696754,21.1576153736785,21.5324840060117,21.9730046948357,21.780436977627698,20.7864877412257,19.7667641742132,18.5904952301609,18.5715437097933,18.976750268207397,18.8823127427246,18.7207227161615,19.3503344229412,20.0104134086438,20.075769778663698,19.322751180780603,19.0561631861681,19.1394372782772,19.3470829142925,19.3608920479162,19.2765452647233,19.4960247370023,19.690363181579798,19.579236201033897,19.727169506164,20.1787505069199,19.636505067718698,19.613404076881398,19.5641045293305,19.6583711815214,19.5918852294317,19.0940665201349,19.217897835532,18.461763868080197,17.1577377931966,17.4431109038447,16.9152017650556,16.1934293295892,16.3622241347427,16.4165759129484,15.989866258055999,15.502203980957999,,,,,
United States,USA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.571041,,1.596428,,1.657759,,1.9240380000000001,1.755439,1.832575,1.545693,1.353316,1.385467,1.450212,1.294352,1.271479,1.269101,1.41072,1.3132620000000002,1.376068,1.396935,1.373532,1.381257,1.328681,1.2153260000000001,,
United States,USA,Cooling Degree Days (projected change in number of degree Celsius),EN.CLC.CDDY.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.75
United States,USA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21415572253450302,,,,,,,,,,,,
United States,USA,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
United States,USA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,53.91200719288611,53.7305350452496,53.2502024255671,54.390065425668205,54.015362257073,54.63006935780311,54.0999349871459,52.445131991371795,52.0592497868713,49.4470199044028,46.3873498898633,44.788009721847104,44.566257308456706,46.1641233899209,44.1764950813223,44.2954314922731,46.1708537636632,46.113021813663394,44.00507329775579,47.667442342402296,51.2034260006921,52.827834276560296,53.679593206361105,55.0405873321791,56.05225277463121,57.2203518859588,56.17401667750111,57.642186570155104,57.6793133200982,54.116038755888205,53.0673504822167,52.6011017269401,53.2400048064619,53.4013067886965,52.5162305212018,51.49928028925571,52.722031176223794,53.8095484475331,52.73512657628961,52.116718185850104,52.8951522460279,51.633426946901295,50.657299487706005,51.3811676423779,50.396689552756904,50.4570863552959,49.7728777773905,48.99390945474179,49.10443980861071,45.437731595683005,45.797605757719296,43.345764086871206,38.4798556926388,39.943141236738704,39.6507326894421,34.232733727898804,,,,,,
United States,USA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,5.34081618748347,5.578857967971739,5.82595283059258,6.23887607972911,6.5036408374399,7.2205762141031204,7.15792247864086,4.2527986738518795,5.54405063902184,7.70933842610018,6.52160993280303,9.51537451898334,12.1318125624245,15.8218004340444,15.551174466460301,14.8712458060153,19.694418966796,20.8085095303747,21.923561632030896,18.5741089628757,13.9313696085034,11.801346091942001,9.04865570986495,12.7705810086971,9.513538801319939,11.537193753526099,12.0486465321885,13.854979134533501,15.668952653383998,16.9955043022868,13.7096309133924,14.9427076463954,16.3385296201642,20.287092675434,18.796003762122602,19.740846424213604,20.583534817836302,21.509824949492696,21.5698941494774,24.457411175976898,26.659419586712303,24.300537166690503,26.60412855113,27.726180617665,28.6955706933386,29.659179283594398,27.972123426391697,28.585606884949,25.2640713700468,22.124983702631198,22.2092008982127,18.554976759716002,15.6917290892051,13.943431510190699,9.21446550107214,7.308743454822769,,,,,,
United States,USA,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66657670426795,8.74349537733587,8.61274699225872,8.52935320875437,8.35152168582419,8.2341349169744,8.109277706256469,7.8391338634672305,7.56902635840737,7.42580269733143,7.335371396074099,7.128216808685419,7.08236787119647,6.90496749066525,6.790206058540961,6.60173784003223,6.3694074043804,6.36757144746924,6.22245169027002,6.084563270765161,6.0724792214272,5.909836749586769,5.69299524637643,5.67603563128095,5.62114571317303,5.408392539553519,,,,,,
United States,USA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5641.740755295539,5612.07950307854,5774.58631485274,5986.78395387916,6136.93822991417,6307.890202415811,6591.34055759056,6809.820483916421,7073.47894930894,7332.36854699843,7569.076595205121,7644.52480244244,7940.99783225979,8163.6037921938205,7909.58647956082,7656.2635792437,8100.562221661659,8285.570897979009,8438.403077476021,8327.041705360909,7942.253017933771,7647.5380535678505,7259.07889874991,7199.1185327128405,7443.320016961729,7456.2629032800405,7376.096238334591,7622.17301652159,7849.75397036389,7890.28720236287,7671.7730657832,7631.46780588265,7677.4014010931205,7709.49658932206,7757.830822495691,7763.75510556636,7844.46826581141,7828.581096395841,7803.697604529929,7923.22389263188,8056.86384994775,7827.88632537183,7843.34484914192,7794.23553026383,7881.578642064051,7846.49968849973,7697.6525350004085,7758.16598577052,7488.08192070473,7056.78365282718,7161.553355269979,7030.554960568771,6873.04927088303,6907.04604045685,6962.54981699587,6806.19993946204,,,,,,
United States,USA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.654,3.62,3.4610000000000003,3.319,3.19,2.9130000000000003,2.721,2.5580000000000003,2.464,2.456,2.48,2.266,2.01,1.879,1.835,1.774,1.7380000000000002,1.79,1.76,1.808,1.8395,1.8119999999999998,1.8275,1.7990000000000002,1.8065,1.844,1.8375,1.8719999999999999,1.9340000000000002,2.0140000000000002,2.081,2.0625,2.046,2.0195,2.0015,1.9780000000000002,1.976,1.9709999999999999,1.999,2.0075,2.056,2.0305,2.0205,2.0475,2.0515,2.057,2.108,2.12,2.072,2.002,1.931,1.8945,1.8805,1.8575,1.8625,1.8435,1.8205,1.7655,1.7295,,,
United States,USA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,45.45,45.82,48.12,48.91,49.92,50.88,53.68,54.15,54.27,53.52,58.15,57.32,58.8,59.96,64.1,66.02,68.39,67.79,71.47,69.19,75.38,75.2,64.44,73.69,77.88,73.72,73.17,69.02,75.91,77.94,77.15,84.23,76.98,89.19,83.89,87.78,91.18,92.09,93.72,95.96,93.67,94.09,95.66,100.53,99.3,100.18,104.84,107.59,109.89,110.27,109.06,107.97,113.51,117.03,116.61,122.32,,,,,
United States,USA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0223082096657,33.0341647687074,33.046021327749,33.0578812987501,33.0697378577917,33.081594416833404,33.093450975875,33.1053075349166,33.1171675059177,33.1290240649593,33.1301735880689,33.1568260255492,33.1834818738867,33.210134311367,33.2367901597045,33.2634425971849,33.3499521661398,33.4364617350948,33.5761135380249,33.662760237312796,33.7494069366007,33.7794700582241,33.8095331798474,33.8395963014708,33.8696594230942,33.8997225447175,33.9297856663409,,,,,
United States,USA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,95.5256695527392,95.5667993020266,95.6055139735254,95.7693155916265,95.80162111945049,95.8601615794837,95.96449026195629,95.9821682441868,95.9226132734279,95.8586746434697,95.9187712540164,95.64380715268659,95.3667577934488,94.9771886917797,94.1564542460561,93.0979531123041,93.00561547607029,92.4223027301356,91.7438061244566,91.80292615699881,91.42607195836392,90.83194654668729,90.0431205042659,89.45506707542441,88.9010414433368,88.30166867622721,87.65663265846909,87.37781446171999,87.07723871701859,87.09328723938009,86.43783831788151,85.6947378489449,85.57482232956009,86.1179647916857,85.9121290643525,85.4693359772985,85.5100613230784,86.4564944223768,86.0865943299391,85.7846010464005,85.88083053922891,86.34598091062522,86.2490843609645,86.27838541497009,86.1243128703203,86.01853539216101,85.626472526822,85.614705182945,84.968221692611,84.15425371533291,84.15058806602691,83.714052768764,83.4371776188128,82.9405096870129,83.08904242213809,82.4278282452692,,,,,,
